           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
       YO9_BH18          DRIFT        1004.33        45.5933        2.10647        7.44399        11.7479      -0.543299         7.0301        1.85851     -0.0851621   -7.77414e-06    7.78772e-07
      DRIFT_101          DRIFT        1005.36        41.3738        1.98344        7.44778        12.9863      -0.657038        7.04341        1.77065     -0.0851621    -6.9707e-06    7.78772e-07
    YO9_DH17_E1           MULT        1005.36        41.3738        1.98344        7.44778        12.9863      -0.657038        7.04341        1.77065     -0.0851621    -6.9707e-06    7.78772e-07
       YO9_DH17          SBEND         1014.8        14.5224       0.859358        7.51068        35.2179       -1.69784        7.11617        1.14924     -0.0464675     3.8137e-07    7.78772e-07
    YO9_DH17_E2           MULT         1014.8        14.5224       0.859358        7.51068        35.2179       -1.69784        7.11617        1.14924     -0.0464675     3.8137e-07    7.78772e-07
      DRIFT_100          DRIFT        1016.39        12.0874       0.668574        7.52987        40.9096       -1.87354        7.12286        1.07518     -0.0464675     1.6225e-06    7.78772e-07
       YO9_TV17         KICKER        1016.39        12.0874       0.668574        7.52987        40.9096       -1.87354        7.12286        1.07518     -0.0464675     1.6225e-06    7.78772e-07
       DRIFT_21          DRIFT        1016.94        11.3939       0.603301        7.53727        42.9855       -1.93366        7.12493        1.04984     -0.0464675    2.04712e-06    7.78772e-07
       YO9_QD17           QUAD        1018.05        11.2808      -0.498087        7.55314        43.0215        1.90229        7.12897        1.04973       0.046254    2.79704e-06     5.6129e-07
       DRIFT_20          DRIFT        1018.18        11.4132      -0.512586        7.55498        42.5248        1.88823        7.12946        1.05579       0.046254    2.87059e-06     5.6129e-07
      YO9_SXD17           SEXT        1018.93        12.2443      -0.595565        7.56508        39.7528        1.80771        7.13236        1.09048       0.046254    3.29155e-06    5.61283e-07
       DRIFT_19          DRIFT        1019.16        12.5195      -0.620595        7.56799        38.9404        1.78342        7.13327        1.10094       0.046254    3.41853e-06    5.61283e-07
       YO9_BV17          DRIFT        1019.16        12.5195      -0.620595        7.56799        38.9404        1.78342        7.13327        1.10094       0.046254    3.41853e-06    5.61283e-07
      DRIFT_102          DRIFT        1020.19        13.9177      -0.734738        7.58044        35.3748        1.67266         7.1377        1.14866       0.046254    3.99759e-06    5.61283e-07
    YO9_DH16_E1           MULT        1020.19        13.9177      -0.734738        7.58044        35.3748        1.67266         7.1377        1.14866       0.046254    3.99759e-06    5.61283e-07
       YO9_DH16          SBEND        1029.63        37.6113       -1.77373        7.64812        13.3613       0.659125        7.20919        1.76806      0.0849489    9.29644e-06    5.61283e-07
    YO9_DH16_E2           MULT        1029.63        37.6113       -1.77373        7.64812        13.3613       0.659125        7.20919        1.76806      0.0849489    9.29644e-06    5.61285e-07
      DRIFT_103          DRIFT        1031.22        43.5449       -1.94941        7.65439         11.533       0.488027        7.22968        1.90344      0.0849489     1.0191e-05    5.61285e-07
       YO9_TH16         KICKER        1031.22        43.5449       -1.94941        7.65439         11.533       0.488027        7.22968        1.90344      0.0849489     1.0191e-05    5.61285e-07
      YO9_QGT16           MULT        1031.22        43.5449       -1.94941        7.65439         11.533       0.488027        7.22968        1.90344      0.0849489     1.0191e-05    5.61285e-07
       DRIFT_21          DRIFT        1031.77        45.7035       -2.00952        7.65633        11.0328        0.42949        7.23738        1.94976      0.0849489     1.0497e-05    5.61285e-07
       YO9_QF16           QUAD        1032.88        45.7679         1.9533        7.66013        11.2469      -0.628568        7.25352        1.94973      -0.085008    1.16378e-05    1.51071e-06
       DRIFT_20          DRIFT        1033.01        45.2578        1.93951        7.66059        11.4138      -0.644824        7.25536        1.93859      -0.085008    1.18358e-05    1.51071e-06
      YO9_SXF16           SEXT        1033.76        42.4077         1.8606        7.66332        12.4508      -0.737856        7.26538        1.87483      -0.085008    1.29688e-05    1.51073e-06
       DRIFT_19          DRIFT        1033.98        41.5713         1.8368        7.66417         12.791      -0.765918        7.26823         1.8556      -0.085008    1.33106e-05    1.51073e-06
       YO9_BH16          DRIFT        1033.98        41.5713         1.8368        7.66417         12.791      -0.765918        7.26823         1.8556      -0.085008    1.33106e-05    1.51073e-06
      DRIFT_104          DRIFT        1035.02        37.8933        1.72825        7.66831        14.5034       -0.89389         7.2803         1.7679      -0.085008    1.48692e-05    1.51073e-06
    YO9_DH15_E1           MULT        1035.02        37.8933        1.72825        7.66831        14.5034       -0.89389         7.2803         1.7679      -0.085008    1.48692e-05    1.51073e-06
       YO9_DH15          SBEND        1044.46        14.6096       0.736819          7.734        42.4366       -2.06493        7.34243        1.14794      -0.046313    2.91314e-05    1.51073e-06
    YO9_DH15_E2           MULT        1044.46        14.6096       0.736819          7.734        42.4366       -2.06493        7.34243        1.14794      -0.046313    2.91314e-05    1.51074e-06
      DRIFT_103          DRIFT        1046.05        12.5293        0.56851        7.75279        49.3335       -2.26262        7.34797        1.07413      -0.046313     3.1539e-05    1.51074e-06
       YO9_TV15         KICKER        1046.05        12.5293        0.56851        7.75279        49.3335       -2.26262        7.34797        1.07413      -0.046313     3.1539e-05    1.51074e-06
      DRIFT_105          DRIFT         1046.6        11.9407       0.510926        7.75989        51.8377       -2.33025        7.34969        1.04888      -0.046313    3.23628e-05    1.51074e-06
       YO9_QD15           QUAD        1047.71        12.0844        -0.6446        7.77486        51.8672         2.3046        7.35304        1.04889      0.0463292    3.24258e-05     -1.398e-06
       DRIFT_20          DRIFT        1047.84        12.2554       -0.65995        7.77658        51.2652        2.28865        7.35345        1.05496      0.0463292    3.22426e-05     -1.398e-06
      YO9_SXD15           SEXT        1048.59        13.3112      -0.747801        7.78593        47.9007        2.19739        7.35586        1.08971      0.0463292    3.11941e-05   -1.39807e-06
       DRIFT_19          DRIFT        1048.81        13.6555      -0.774301         7.7886        46.9127        2.16986        7.35661        1.10019      0.0463292    3.08778e-05   -1.39807e-06
       YO9_BV15          DRIFT        1048.81        13.6555      -0.774301         7.7886        46.9127        2.16986        7.35661        1.10019      0.0463292    3.08778e-05   -1.39807e-06
      DRIFT_106          DRIFT        1049.84        15.3779      -0.895146        7.79994         42.565        2.04433        7.36029        1.14799      0.0463292    2.94355e-05   -1.39807e-06
    YO9_DH14_E1           MULT        1049.84        15.3779      -0.895146        7.79994         42.565        2.04433        7.36029        1.14799      0.0463292    2.94355e-05   -1.39807e-06
       YO9_DH14          SBEND        1059.29        42.6736       -1.99469        7.85999        14.8102       0.895597        7.42164         1.7681      0.0850241    1.62369e-05   -1.39807e-06
    YO9_DH14_E2           MULT        1059.29        42.6736       -1.99469        7.85999        14.8102       0.895597        7.42164         1.7681      0.0850241    1.62369e-05   -1.39806e-06
      DRIFT_100          DRIFT        1060.88        49.3278       -2.18062        7.86552        12.2646       0.701676        7.44051         1.9036      0.0850241    1.40088e-05   -1.39806e-06
       YO9_TH14         KICKER        1060.88        49.3278       -2.18062        7.86552        12.2646       0.701676        7.44051         1.9036      0.0850241    1.40088e-05   -1.39806e-06
      YO9_QGT14           MULT        1060.88        49.3278       -2.18062        7.86552        12.2646       0.701676        7.44051         1.9036      0.0850241    1.40088e-05   -1.39806e-06
       DRIFT_21          DRIFT        1061.42        51.7404       -2.24424        7.86724        11.5356       0.635331         7.4478        1.94996      0.0850241    1.32465e-05   -1.39806e-06
       YO9_QF14           QUAD        1062.53        51.7398        2.24477         7.8706        11.3311      -0.445183        7.46353           1.95     -0.0849531    1.23105e-05   -3.01853e-07
       DRIFT_20          DRIFT        1062.67        51.1535        2.22947        7.87101        11.4496      -0.459041        7.46536        1.93887     -0.0849531     1.2271e-05   -3.01853e-07
      YO9_SXF14           SEXT        1063.42        47.8749        2.14193        7.87342        12.1976      -0.538349        7.47547        1.87515     -0.0849531    1.20446e-05   -3.01831e-07
       DRIFT_19          DRIFT        1063.64        46.9118        2.11553        7.87418        12.4466      -0.562271        7.47839        1.85593     -0.0849531    1.19763e-05   -3.01831e-07
       YO9_BH14          DRIFT        1063.64        46.9118        2.11553        7.87418        12.4466      -0.562271        7.47839        1.85593     -0.0849531    1.19763e-05   -3.01831e-07
      DRIFT_107          DRIFT        1064.67        42.6709        1.99511        7.87785        13.7193      -0.671365        7.49097        1.76829     -0.0849531    1.16649e-05   -3.01831e-07
