           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
      DRIFT_100          DRIFT        1075.71         12.442       0.626912        7.95566        44.2101       -2.00163        7.56466        1.07551     -0.0462833              0              0
       YO9_TV13         KICKER        1075.71         12.442       0.626912        7.95566        44.2101       -2.00163        7.56466        1.07551     -0.0462833              0              0
       DRIFT_21          DRIFT        1076.25        11.7916       0.565866        7.96283        46.4265       -2.06337        7.56657        1.05027     -0.0462833              0              0
       YO9_QD13           QUAD        1077.36         11.798      -0.571788        7.97807        46.4064        2.08089        7.57032        1.05038      0.0464858              0              0
       DRIFT_20          DRIFT        1077.49        11.9498      -0.586527        7.97983         45.863        2.06584        7.57077        1.05647      0.0464858              0              0
      YO9_SXD13           SEXT        1078.24        12.8929      -0.670897        7.98945        42.8288        1.97975        7.57346        1.09134      0.0464871              0              0
       DRIFT_19          DRIFT        1078.47        13.2022      -0.696341        7.99221        41.9389        1.95377        7.57431        1.10186      0.0464871              0              0
       YO9_BV13          DRIFT        1078.47        13.2022      -0.696341        7.99221        41.9389        1.95377        7.57431        1.10186      0.0464871              0              0
      DRIFT_108          DRIFT         1079.5        14.7587      -0.812377        8.00399        38.0299        1.83526        7.57842        1.14982      0.0464871              0              0
    YO9_DH12_E1           MULT         1079.5        14.7587      -0.812377        8.00399        38.0299        1.83526        7.57842        1.14982       0.046487              0              0
       YO9_DH12          SBEND        1088.94        40.0788        -1.8683        8.06742        13.6149       0.750889        7.64651        1.77141      0.0851816              0              0
    YO9_DH12_E2           MULT        1088.94        40.0788        -1.8683        8.06742        13.6149       0.750888        7.64651        1.77141      0.0851814              0              0
      DRIFT_103          DRIFT        1090.54        46.3184       -2.04686         8.0733        11.5132       0.567832        7.66683        1.90717      0.0851814              0              0
       YO9_TH12         KICKER        1090.54        46.3184       -2.04686         8.0733        11.5132       0.567832        7.66683        1.90717      0.0851814              0              0
      YO9_QGT12           MULT        1090.54        46.3184       -2.04686         8.0733        11.5132       0.567832        7.66683        1.90717      0.0851814              0              0
       DRIFT_21          DRIFT        1091.08        48.5838       -2.10795        8.07513        10.9282       0.505203        7.67457        1.95361      0.0851814              0              0
       YO9_QF12           QUAD        1092.19        48.5874        2.10479        8.07871        10.9625      -0.537104          7.691        1.95365     -0.0851173              0              0
